,link,valor,condominio,iptu,quartos,tamanho,vagas,banheiros,andar,mobilia,bairro,latitude,longitude,região
951,https://www.quintoandar.com.br/imovel/893799160/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,170.0,370.0,30.0,2,54,1,1,Até 3° andar,Sem mobília,jardim pauliceia campinas,-22.928212,-47.0951691,0
952,https://www.quintoandar.com.br/imovel/893107547/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,174.0,315.0,15.0,2,56,1,1,Até 3° andar,Sem mobília,parque residencial vila uniao campinas,-22.9441066,-47.1236279,0
953,https://www.quintoandar.com.br/imovel/893109369/comprar/apartamento-2-quartos-jardim-marcia-campinas,175.0,330.0,19.0,2,48,1,2,4° a 7° andar,Sem mobília,jardim marcia campinas,-22.946766,-47.1115581,0
954,https://www.quintoandar.com.br/imovel/893618485/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,175.0,482.0,56.0,2,60,1,1,Até 3° andar,Sem mobília,jardim pauliceia campinas,-22.9171947,-47.1016678,0
955,https://www.quintoandar.com.br/imovel/893645099/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,175.0,350.0,37.0,2,52,1,1,Até 3° andar,Sem mobília,parque residencial vila uniao campinas,-22.9484457,-47.12324,0
956,https://www.quintoandar.com.br/imovel/893526409/comprar/apartamento-2-quartos-jardim-miranda-campinas,175.0,262.0,18.0,2,45,1,1,Até 3° andar,Sem mobília,jardim miranda campinas,-22.9129105,-47.1187852,0
957,https://www.quintoandar.com.br/imovel/894244672/comprar/apartamento-2-quartos-vila-padre-manoel-de-nobrega-campinas,175.0,332.0,16.0,2,47,1,1,Até 3° andar,Sem mobília,vila padre manoel de nobrega campinas,-22.9130786,-47.1190516,0
958,https://www.quintoandar.com.br/imovel/894261585/comprar/apartamento-2-quartos-vila-padre-manoel-de-nobrega-campinas,175.0,340.0,12.0,2,58,1,1,Até 3° andar,Sem mobília,vila padre manoel de nobrega campinas,-22.9130786,-47.1190516,0
959,https://www.quintoandar.com.br/imovel/893690233/comprar/apartamento-2-quartos-jardim-ipiranga-campinas,175.0,400.0,32.0,2,60,1,1,Até 3° andar,Sem mobília,jardim ipiranga campinas,-22.9284384,-47.0964867,0
961,https://www.quintoandar.com.br/imovel/894298533/comprar/apartamento-2-quartos-conjunto-residencial-souza-queiroz-campinas,175.0,395.0,17.0,2,57,1,1,Até 3° andar,Sem mobília,conjunto residencial souza queiroz campinas,-22.9515492,-47.1014876,0
962,https://www.quintoandar.com.br/imovel/893500617/comprar/apartamento-2-quartos-jardim-sao-jose-campinas,175.0,262.0,16.0,2,57,1,1,4° a 7° andar,Sem mobília,jardim sao jose campinas,-22.9620778,-47.0942372,0
963,https://www.quintoandar.com.br/imovel/893483452/comprar/apartamento-2-quartos-jardim-miranda-campinas,175.0,360.0,16.0,2,55,1,1,Até 3° andar,Sem mobília,jardim miranda campinas,-22.9129105,-47.1187852,0
964,https://www.quintoandar.com.br/imovel/893406751/comprar/apartamento-2-quartos-vila-padre-manoel-de-nobrega-campinas,175.0,262.0,14.0,2,44,1,1,Até 3° andar,Sem mobília,vila padre manoel de nobrega campinas,-22.9115316,-47.1190804,0
965,https://www.quintoandar.com.br/imovel/894218079/comprar/apartamento-2-quartos-loteamento-country-ville-campinas,175.0,324.0,28.0,2,63,1,1,Até 3° andar,Sem mobília,loteamento country ville campinas,-22.9495694,-47.095307,0
966,https://www.quintoandar.com.br/imovel/893701284/comprar/apartamento-2-quartos-vila-proost-de-souza-campinas,175.6,250.0,43.0,2,60,1,1,Até 3° andar,Sem mobília,vila proost de souza campinas,-22.9022869,-47.0953028,0
967,https://www.quintoandar.com.br/imovel/893614393/comprar/apartamento-2-quartos-vila-padre-manoel-de-nobrega-campinas,179.0,400.0,25.0,2,55,1,1,Até 3° andar,Sem mobília,vila padre manoel de nobrega campinas,-22.9129105,-47.1187852,0
968,https://www.quintoandar.com.br/imovel/893018787/comprar/apartamento-2-quartos-jardim-do-lago-continuacao-campinas,179.99,272.0,0.0,2,44,1,1,Até 3° andar,Sem mobília,jardim do lago continuacao campinas,-22.9538898,-47.0838415,0
969,https://www.quintoandar.com.br/imovel/892856253/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,180.0,260.0,36.0,2,50,1,1,Até 3° andar,Sem mobília,loteamento parque sao martinho campinas,-22.9578396,-47.0574719,1
970,https://www.quintoandar.com.br/imovel/894102224/comprar/apartamento-2-quartos-vila-pompeia-campinas,180.0,400.0,30.0,2,53,1,1,Até 3° andar,Sem mobília,vila pompeia campinas,-22.9312774,-47.0891361,0
971,https://www.quintoandar.com.br/imovel/893158800/comprar/apartamento-2-quartos-jardim-das-bandeiras-campinas,180.0,615.0,50.0,2,62,1,1,-,Sem mobília,jardim das bandeiras campinas,-22.9508348,-47.0883399,0
972,https://www.quintoandar.com.br/imovel/893440569/comprar/apartamento-2-quartos-jardim-sao-jose-campinas,180.0,250.0,25.0,2,48,1,1,Até 3° andar,Sem mobília,jardim sao jose campinas,-22.9611714,-47.0943194,0
973,https://www.quintoandar.com.br/imovel/893708694/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,180.0,490.0,0.0,2,57,1,1,Até 3° andar,Sem mobília,jardim pauliceia campinas,-22.9278406,-47.0959053,0
974,https://www.quintoandar.com.br/imovel/894301322/comprar/apartamento-2-quartos-jardim-anchieta-campinas,180.0,550.0,40.0,2,60,1,1,Até 3° andar,Sem mobília,jardim anchieta campinas,-22.9278406,-47.0959053,0
975,https://www.quintoandar.com.br/imovel/894256545/comprar/apartamento-2-quartos-conjunto-residencial-souza-queiroz-campinas,180.0,389.0,4.0,2,56,1,1,Até 3° andar,Mobiliado,conjunto residencial souza queiroz campinas,-22.9505841,-47.1010384,0
976,https://www.quintoandar.com.br/imovel/893950350/comprar/apartamento-2-quartos-jardim-sao-jose-campinas,180.0,296.0,13.0,2,49,1,1,Até 3° andar,Sem mobília,jardim sao jose campinas,-22.9623303,-47.0947412,0
977,https://www.quintoandar.com.br/imovel/893973641/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,180.0,290.0,17.0,2,57,1,1,Até 3° andar,Mobiliado,parque residencial vila uniao campinas,-22.9453148,-47.1233746,0
978,https://www.quintoandar.com.br/imovel/893264399/comprar/apartamento-2-quartos-parque-da-figueira-campinas,180.0,350.0,23.0,2,65,1,1,Até 3° andar,Sem mobília,parque da figueira campinas,-22.9512814,-47.0607751,1
979,https://www.quintoandar.com.br/imovel/894245091/comprar/apartamento-2-quartos-vila-industrial-campinas-campinas,180.0,360.0,8.0,2,48,1,1,Até 3° andar,Sem mobília,vila industrial campinas campinas,-22.9135269,-47.0734382,2
980,https://www.quintoandar.com.br/imovel/894407698/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,180.0,260.0,220.0,2,52,1,1,Até 3° andar,Mobiliado,parque residencial vila uniao campinas,-22.9467985,-47.1232223,0
981,https://www.quintoandar.com.br/imovel/894355909/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,180.0,305.0,15.0,2,56,1,1,Até 3° andar,Sem mobília,parque residencial vila uniao campinas,-22.9505387,-47.1226956,0
982,https://www.quintoandar.com.br/imovel/894140314/comprar/apartamento-2-quartos-jardim-das-bandeiras-campinas,180.0,405.0,39.0,2,65,1,1,Até 3° andar,Sem mobília,jardim das bandeiras campinas,-22.9533126,-47.0899744,0
983,https://www.quintoandar.com.br/imovel/892823859/comprar/apartamento-2-quartos-vila-marieta-campinas,180.0,550.0,94.0,2,60,1,1,Até 3° andar,Sem mobília,vila marieta campinas,-22.9295928,-47.0534513,1
984,https://www.quintoandar.com.br/imovel/894214534/comprar/apartamento-2-quartos-jardim-londres-campinas,180.0,214.0,17.0,2,67,1,1,Até 3° andar,Sem mobília,jardim londres campinas,-22.9103991,-47.1154146,0
985,https://www.quintoandar.com.br/imovel/893545236/comprar/apartamento-2-quartos-jardim-miranda-campinas,180.0,424.0,50.0,2,55,1,1,Até 3° andar,Sem mobília,jardim miranda campinas,-22.916884,-47.0943513,0
986,https://www.quintoandar.com.br/imovel/894347999/comprar/apartamento-2-quartos-conjunto-residencial-souza-queiroz-campinas,180.0,430.0,15.0,2,46,1,1,Até 3° andar,Sem mobília,conjunto residencial souza queiroz campinas,-22.9505354,-47.1009912,0
987,https://www.quintoandar.com.br/imovel/893510468/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,180.0,400.0,0.0,2,51,1,1,Até 3° andar,Sem mobília,parque residencial vila uniao campinas,-22.9463571,-47.12354,0
988,https://www.quintoandar.com.br/imovel/893660682/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,180.0,560.0,38.0,2,57,1,1,Até 3° andar,Sem mobília,jardim pauliceia campinas,-22.9200095,-47.1044544,0
989,https://www.quintoandar.com.br/imovel/894240608/comprar/apartamento-2-quartos-jardim-amazonas-campinas,180.0,360.0,60.0,2,50,1,1,Até 3° andar,Sem mobília,jardim amazonas campinas,-22.9439638,-47.0397929,1
990,https://www.quintoandar.com.br/imovel/894123139/comprar/apartamento-2-quartos-jardim-campos-eliseos-campinas,180.0,585.0,42.0,2,49,1,1,Até 3° andar,Sem mobília,jardim campos eliseos campinas,-22.9200095,-47.1044544,0
991,https://www.quintoandar.com.br/imovel/893528902/comprar/apartamento-2-quartos-parque-da-figueira-campinas,180.0,450.0,17.0,2,60,1,1,Até 3° andar,Sem mobília,parque da figueira campinas,-22.9505079,-47.0590547,1
992,https://www.quintoandar.com.br/imovel/893796098/comprar/apartamento-2-quartos-conjunto-residencial-parque-bandeirantes-campinas,180.0,500.0,33.0,2,60,1,1,Até 3° andar,Sem mobília,conjunto residencial parque bandeirantes campinas,-22.9037836,-47.1025305,0
993,https://www.quintoandar.com.br/imovel/894150410/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,180.0,550.0,25.0,2,60,1,1,Até 3° andar,Sem mobília,jardim pauliceia campinas,-22.9187726,-47.1021501,0
994,https://www.quintoandar.com.br/imovel/893993836/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,180.0,340.0,18.0,2,52,1,1,Até 3° andar,Sem mobília,parque residencial vila uniao campinas,-22.9484457,-47.12324,0
995,https://www.quintoandar.com.br/imovel/894401734/comprar/apartamento-2-quartos-parque-sao-jorge-campinas,180.0,302.0,11.0,2,48,1,1,Até 3° andar,Sem mobília,parque sao jorge campinas,-22.8935207,-47.1575153,0
996,https://www.quintoandar.com.br/imovel/893492229/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,185.0,326.0,26.0,2,52,1,1,Até 3° andar,Sem mobília,parque residencial vila uniao campinas,-22.9502979,-47.1225714,0
997,https://www.quintoandar.com.br/imovel/893097821/comprar/apartamento-2-quartos-jardim-do-lago-continuacao-campinas,185.0,300.0,25.0,2,44,1,1,Até 3° andar,Sem mobília,jardim do lago continuacao campinas,-22.9524629,-47.0843123,0
998,https://www.quintoandar.com.br/imovel/893497505/comprar/apartamento-2-quartos-jardim-sao-vicente-campinas,185.0,489.0,42.0,2,45,1,1,Até 3° andar,Mobiliado,jardim sao vicente campinas,-22.9464665,-47.0285811,1
999,https://www.quintoandar.com.br/imovel/894082938/comprar/apartamento-2-quartos-jardim-do-lago-campinas,185.0,360.0,20.0,2,56,1,1,Até 3° andar,Sem mobília,jardim do lago campinas,-22.9361048,-47.0884364,0
1000,https://www.quintoandar.com.br/imovel/893926213/comprar/apartamento-3-quartos-conjunto-residencial-souza-queiroz-campinas,185.0,490.0,21.0,3,85,1,1,Até 3° andar,Sem mobília,conjunto residencial souza queiroz campinas,-22.9498758,-47.1018457,0
1001,https://www.quintoandar.com.br/imovel/893773984/comprar/apartamento-2-quartos-jardim-das-bandeiras-campinas,185.0,510.0,50.0,2,60,1,1,Até 3° andar,Sem mobília,jardim das bandeiras campinas,-22.9504714,-47.0886075,0
1002,https://www.quintoandar.com.br/imovel/893912055/comprar/apartamento-2-quartos-jardim-do-vovo-campinas,185.0,500.0,22.0,2,63,1,1,Até 3° andar,Sem mobília,jardim do vovo campinas,-22.9014132,-47.1033383,0
1003,https://www.quintoandar.com.br/imovel/894291298/comprar/apartamento-2-quartos-cidade-satelite-iris-campinas,185.0,350.0,14.0,2,58,1,1,Até 3° andar,Sem mobília,cidade satelite iris campinas,-22.9362039,-47.1584381,0
1004,https://www.quintoandar.com.br/imovel/893569420/comprar/apartamento-2-quartos-jardim-das-bandeiras-campinas,185.0,320.0,35.0,2,64,1,1,Até 3° andar,Sem mobília,jardim das bandeiras campinas,-22.953263,-47.0900003,0
1005,https://www.quintoandar.com.br/imovel/894239621/comprar/apartamento-2-quartos-fundacao-da-casa-popular-campinas,185.0,312.0,0.0,2,50,1,1,Até 3° andar,Sem mobília,fundacao da casa popular campinas,-22.9151962,-47.0789464,2
1006,https://www.quintoandar.com.br/imovel/893739963/comprar/apartamento-2-quartos-jardim-miranda-campinas,185.0,520.0,20.0,2,57,1,1,Até 3° andar,Sem mobília,jardim miranda campinas,-22.916884,-47.0943513,0
1007,https://www.quintoandar.com.br/imovel/894380916/comprar/apartamento-2-quartos-jardim-esmeraldina-campinas,185.0,280.0,67.0,2,40,1,1,Até 3° andar,Sem mobília,jardim esmeraldina campinas,-22.9339075,-47.0143871,1
1008,https://www.quintoandar.com.br/imovel/894224643/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,185.0,380.0,20.0,2,59,1,1,4° a 7° andar,Sem mobília,parque residencial vila uniao campinas,-22.9487445,-47.1231093,0
1009,https://www.quintoandar.com.br/imovel/894038289/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,185.0,391.0,34.0,2,54,1,1,4° a 7° andar,Sem mobília,parque residencial vila uniao campinas,-22.9439441,-47.1250103,0
1010,https://www.quintoandar.com.br/imovel/894420240/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,185.0,350.0,15.0,2,55,1,1,Até 3° andar,Sem mobília,parque residencial vila uniao campinas,-22.9467985,-47.1232223,0
1011,https://www.quintoandar.com.br/imovel/893363827/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,185.0,405.0,34.0,2,55,1,1,Até 3° andar,Sem mobília,parque residencial vila uniao campinas,-22.9436457,-47.1249637,0
1012,https://www.quintoandar.com.br/imovel/894274350/comprar/apartamento-2-quartos-parque-sao-jorge-campinas,185.0,280.0,17.0,2,49,1,1,Até 3° andar,Sem mobília,parque sao jorge campinas,-22.8935852,-47.1575475,0
1013,https://www.quintoandar.com.br/imovel/893757016/comprar/apartamento-2-quartos-jardim-do-lago-continuacao-campinas,185.0,350.0,38.0,2,45,1,1,Até 3° andar,Sem mobília,jardim do lago continuacao campinas,-22.9545258,-47.0541963,1
1014,https://www.quintoandar.com.br/imovel/893645167/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,185.0,313.0,23.0,2,47,1,1,Até 3° andar,Sem mobília,loteamento parque sao martinho campinas,-22.9546476,-47.0578838,1
1015,https://www.quintoandar.com.br/imovel/894197858/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,185.5,380.0,23.0,2,57,1,1,Até 3° andar,Sem mobília,parque residencial vila uniao campinas,-22.9467985,-47.1232223,0
1016,https://www.quintoandar.com.br/imovel/893800199/comprar/apartamento-2-quartos-jardim-marcia-campinas,189.0,350.0,0.0,2,49,1,1,4° a 7° andar,Sem mobília,jardim marcia campinas,-22.946172,-47.1112996,0
1017,https://www.quintoandar.com.br/imovel/894279729/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,189.0,389.0,100.0,2,51,1,1,Até 3° andar,Sem mobília,parque residencial vila uniao campinas,-22.9440909,-47.122979,0
1018,https://www.quintoandar.com.br/imovel/893019862/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,189.0,350.0,26.0,2,55,1,1,Até 3° andar,Sem mobília,loteamento parque sao martinho campinas,-22.9510098,-47.0608298,1
1019,https://www.quintoandar.com.br/imovel/894001285/comprar/apartamento-3-quartos-loteamento-country-ville-campinas,189.0,447.0,68.0,3,70,1,2,Até 3° andar,Mobiliado,loteamento country ville campinas,-22.9482298,-47.0944178,0
1020,https://www.quintoandar.com.br/imovel/893019130/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,189.99,450.0,35.0,2,53,1,1,Até 3° andar,Sem mobília,jardim pauliceia campinas,-22.9204806,-47.1046266,0
1021,https://www.quintoandar.com.br/imovel/893903707/comprar/apartamento-2-quartos-jardim-marcia-campinas,190.0,330.0,15.0,2,47,1,1,Até 3° andar,Sem mobília,jardim marcia campinas,-22.9462569,-47.1112724,0
1022,https://www.quintoandar.com.br/imovel/894180289/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,190.0,400.0,30.0,2,53,1,1,Até 3° andar,Sem mobília,parque residencial vila uniao campinas,-22.9498688,-47.1217193,0
1023,https://www.quintoandar.com.br/imovel/894328537/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,190.0,350.0,3.0,2,65,1,1,Até 3° andar,Sem mobília,parque residencial vila uniao campinas,-22.9486546,-47.1205391,0
1024,https://www.quintoandar.com.br/imovel/893809943/comprar/apartamento-2-quartos-jardim-dos-oliveiras-campinas,190.0,425.0,19.0,2,50,1,1,Até 3° andar,Sem mobília,jardim dos oliveiras campinas,-22.9422972,-47.0393654,1
1025,https://www.quintoandar.com.br/imovel/893739813/comprar/apartamento-2-quartos-jardim-bela-vista-campinas,190.0,380.0,30.0,2,50,1,1,Até 3° andar,Sem mobília,jardim bela vista campinas,-22.8813073,-47.0399337,2
1026,https://www.quintoandar.com.br/imovel/893264475/comprar/apartamento-2-quartos-jardim-ipiranga-campinas,190.0,400.0,170.0,2,59,1,2,Até 3° andar,Mobiliado,jardim ipiranga campinas,-22.9281272,-47.0960405,0
1027,https://www.quintoandar.com.br/imovel/893220889/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,190.0,275.0,22.0,2,45,1,1,4° a 7° andar,Sem mobília,loteamento parque sao martinho campinas,-22.9545619,-47.0571755,1
1028,https://www.quintoandar.com.br/imovel/894003015/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,190.0,260.0,28.0,2,46,1,1,Até 3° andar,Sem mobília,loteamento parque sao martinho campinas,-22.9578838,-47.0571046,1
1029,https://www.quintoandar.com.br/imovel/893267524/comprar/apartamento-2-quartos-jardim-marcia-campinas,190.0,330.0,21.0,2,47,1,1,4° a 7° andar,Sem mobília,jardim marcia campinas,-22.9462947,-47.1112705,0
1030,https://www.quintoandar.com.br/imovel/893243972/comprar/apartamento-2-quartos-jardim-sao-vicente-campinas,190.0,524.0,44.0,2,47,1,1,Até 3° andar,Sem mobília,jardim sao vicente campinas,-22.9428553,-47.0320321,1
1031,https://www.quintoandar.com.br/imovel/893515232/comprar/apartamento-2-quartos-loteamento-country-ville-campinas,190.0,300.0,51.0,2,60,1,1,Até 3° andar,Sem mobília,loteamento country ville campinas,-22.9495694,-47.095307,0
1032,https://www.quintoandar.com.br/imovel/893275005/comprar/apartamento-2-quartos-vila-pompeia-campinas,190.0,300.0,0.0,2,45,1,1,Até 3° andar,Sem mobília,vila pompeia campinas,-22.9309875,-47.0898057,0
1033,https://www.quintoandar.com.br/imovel/893546052/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,190.0,313.0,25.0,2,48,1,1,4° a 7° andar,Sem mobília,loteamento parque sao martinho campinas,-22.9519346,-47.0583483,1
1034,https://www.quintoandar.com.br/imovel/893675543/comprar/apartamento-2-quartos-jardim-marcia-campinas,190.0,340.0,20.0,2,45,1,1,4° a 7° andar,Sem mobília,jardim marcia campinas,-22.9462569,-47.1112724,0
1035,https://www.quintoandar.com.br/imovel/893737798/comprar/apartamento-2-quartos-jardim-anton-von-zuben-campinas,190.0,280.0,33.0,2,43,1,1,4° a 7° andar,Sem mobília,jardim anton von zuben campinas,-22.9532858,-47.0271275,1
1036,https://www.quintoandar.com.br/imovel/893517978/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,190.0,295.0,50.0,2,40,1,1,Até 3° andar,Sem mobília,jardim pauliceia campinas,-22.9182638,-47.1031299,0
1037,https://www.quintoandar.com.br/imovel/894201481/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,190.0,507.0,24.0,2,59,1,1,Até 3° andar,Sem mobília,jardim pauliceia campinas,-22.9187726,-47.1021501,0
1038,https://www.quintoandar.com.br/imovel/893112121/comprar/apartamento-2-quartos-jardim-marcia-campinas,190.0,330.0,15.0,2,49,1,1,4° a 7° andar,Sem mobília,jardim marcia campinas,-22.946766,-47.1115581,0
1039,https://www.quintoandar.com.br/imovel/892984222/comprar/apartamento-2-quartos-jardim-antonio-von-zuben-campinas,190.0,250.0,0.0,2,46,1,1,4° a 7° andar,Sem mobília,jardim antonio von zuben campinas,-22.9525509,-47.0263389,1
1040,https://www.quintoandar.com.br/imovel/893714776/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,190.0,400.0,19.0,2,52,1,1,Até 3° andar,Sem mobília,parque residencial vila uniao campinas,-22.9442842,-47.1226368,0
1041,https://www.quintoandar.com.br/imovel/893471508/comprar/apartamento-2-quartos-jardim-novo-campos-eliseos-campinas,190.0,280.0,28.0,2,62,1,1,Até 3° andar,Sem mobília,jardim novo campos eliseos campinas,-22.9355128,-47.0982696,0
1042,https://www.quintoandar.com.br/imovel/894358038/comprar/apartamento-2-quartos-vila-padre-manoel-de-nobrega-campinas,190.0,339.0,16.0,2,50,1,1,Até 3° andar,Sem mobília,vila padre manoel de nobrega campinas,-22.9130786,-47.1190516,0
1043,https://www.quintoandar.com.br/imovel/893902987/comprar/apartamento-2-quartos-jardim-ipiranga-campinas,190.0,480.0,25.0,2,50,1,1,Até 3° andar,Sem mobília,jardim ipiranga campinas,-22.9278406,-47.0959053,0
1044,https://www.quintoandar.com.br/imovel/893489451/comprar/apartamento-3-quartos-conjunto-residencial-souza-queiroz-campinas,190.0,390.0,25.0,3,73,1,1,Até 3° andar,Sem mobília,conjunto residencial souza queiroz campinas,-22.9498758,-47.1018457,0
1045,https://www.quintoandar.com.br/imovel/893051907/comprar/apartamento-2-quartos-jardim-amazonas-campinas,190.0,355.0,10.0,2,50,1,1,Até 3° andar,Sem mobília,jardim amazonas campinas,-22.9440448,-47.0397473,1
1046,https://www.quintoandar.com.br/imovel/893625194/comprar/apartamento-3-quartos-conjunto-residencial-souza-queiroz-campinas,190.0,508.0,20.0,3,70,1,1,4° a 7° andar,Sem mobília,conjunto residencial souza queiroz campinas,-22.9494895,-47.1006648,0
1047,https://www.quintoandar.com.br/imovel/893151654/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,190.0,495.0,3.0,2,77,1,1,Até 3° andar,Sem mobília,jardim pauliceia campinas,-22.9208076,-47.1116815,0
1048,https://www.quintoandar.com.br/imovel/894193443/comprar/apartamento-2-quartos-loteamento-country-ville-campinas,192.0,420.0,92.0,2,57,1,1,4° a 7° andar,Sem mobília,loteamento country ville campinas,-22.9495694,-47.095307,0
1049,https://www.quintoandar.com.br/imovel/894087031/comprar/apartamento-2-quartos-jardim-sao-vicente-campinas,192.0,485.0,42.0,2,58,1,1,Até 3° andar,Sem mobília,jardim sao vicente campinas,-22.9428553,-47.0320321,1
1050,https://www.quintoandar.com.br/imovel/893963022/comprar/apartamento-2-quartos-jardim-londres-campinas,192.0,287.0,17.0,2,50,1,1,Até 3° andar,Sem mobília,jardim londres campinas,-22.9116669,-47.1189906,0
1051,https://www.quintoandar.com.br/imovel/893263417/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,192.6,260.0,0.0,2,45,1,1,Até 3° andar,Sem mobília,loteamento parque sao martinho campinas,-22.9519346,-47.0583483,1
1052,https://www.quintoandar.com.br/imovel/893709306/comprar/apartamento-2-quartos-jardim-sao-jose-campinas,192.9,370.0,20.0,2,45,1,1,4° a 7° andar,Sem mobília,jardim sao jose campinas,-22.9620764,-47.0940089,0
1053,https://www.quintoandar.com.br/imovel/892929462/comprar/apartamento-2-quartos-jardim-interlagos-campinas,194.0,550.0,38.0,2,60,1,1,Até 3° andar,Sem mobília,jardim interlagos campinas,-22.9018226,-47.1033057,0
1054,https://www.quintoandar.com.br/imovel/893236397/comprar/apartamento-2-quartos-jardim-do-lago-continuacao-campinas,195.0,251.0,13.0,2,45,1,1,4° a 7° andar,Sem mobília,jardim do lago continuacao campinas,-22.9525397,-47.0841575,0
1055,https://www.quintoandar.com.br/imovel/894398098/comprar/apartamento-2-quartos-loteamento-residencial-parque-dos-cantos-campinas,195.0,250.0,0.0,2,43,1,1,Até 3° andar,Sem mobília,loteamento residencial parque dos cantos campinas,-22.9420357,-47.0246904,1
1056,https://www.quintoandar.com.br/imovel/893536544/comprar/apartamento-2-quartos-jardim-do-lago-campinas,195.0,350.0,53.0,2,69,1,1,Até 3° andar,Sem mobília,jardim do lago campinas,-22.934915,-47.0888978,0
1057,https://www.quintoandar.com.br/imovel/893725653/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,195.0,275.0,23.0,2,46,1,1,4° a 7° andar,Sem mobília,loteamento parque sao martinho campinas,-22.9554868,-47.0584491,1
1058,https://www.quintoandar.com.br/imovel/893760088/comprar/apartamento-2-quartos-vila-industrial-campinas,195.0,320.0,34.0,2,43,1,1,4° a 7° andar,Sem mobília,vila industrial campinas,-22.9124516,-47.0769116,2
1059,https://www.quintoandar.com.br/imovel/893723362/comprar/apartamento-2-quartos-jardim-das-bandeiras-campinas,195.0,315.0,19.0,2,65,1,1,Até 3° andar,Sem mobília,jardim das bandeiras campinas,-22.953263,-47.0900003,0
1060,https://www.quintoandar.com.br/imovel/893616704/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,195.0,500.0,23.0,2,53,1,2,Até 3° andar,Sem mobília,jardim pauliceia campinas,-22.9206263,-47.1058597,0
1061,https://www.quintoandar.com.br/imovel/893442291/comprar/apartamento-2-quartos-vila-industrial-campinas-campinas,195.0,507.0,42.0,2,45,1,1,Até 3° andar,Sem mobília,vila industrial campinas campinas,-22.9107729,-47.0786334,2
1062,https://www.quintoandar.com.br/imovel/893884268/comprar/apartamento-2-quartos-jardim-sao-gabriel-campinas,195.0,485.0,43.0,2,50,1,1,Até 3° andar,Sem mobília,jardim sao gabriel campinas,-22.9427621,-47.0322888,1
1063,https://www.quintoandar.com.br/imovel/894253355/comprar/apartamento-2-quartos-parque-das-cachoeiras-campinas,195.0,293.0,25.0,2,42,1,1,Até 3° andar,Sem mobília,parque das cachoeiras campinas,-22.9532858,-47.0271275,1
1064,https://www.quintoandar.com.br/imovel/892957847/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,195.0,272.0,34.0,2,48,1,1,Até 3° andar,Sem mobília,loteamento parque sao martinho campinas,-22.9587131,-47.0567086,1
1065,https://www.quintoandar.com.br/imovel/892931886/comprar/apartamento-2-quartos-jardim-margarida-campinas,195.0,437.0,0.0,2,50,1,1,Até 3° andar,Sem mobília,jardim margarida campinas,-22.8811769,-47.0402109,2
1066,https://www.quintoandar.com.br/imovel/894357063/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,195.0,276.0,27.0,2,45,1,1,4° a 7° andar,Sem mobília,loteamento parque sao martinho campinas,-22.9565931,-47.0579883,1
1067,https://www.quintoandar.com.br/imovel/894004378/comprar/apartamento-2-quartos-vila-carminha-campinas,195.0,303.0,65.0,2,45,1,1,Até 3° andar,Sem mobília,vila carminha campinas,-22.9368744,-47.0302179,1
1068,https://www.quintoandar.com.br/imovel/893964046/comprar/apartamento-2-quartos-jardim-amazonas-campinas,195.0,450.0,37.0,2,60,1,1,Até 3° andar,Sem mobília,jardim amazonas campinas,-22.9434803,-47.0382349,1
